num,num,num,num,num,num,num,num,num,num,num,num,class
1.0,19.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,4.0,15.0,51.2,['S']
2.0,118.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,['N']
1.0,25.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,7.0,22.0,85.53,['S']
1.0,29.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,4.0,27.0,60.77,['S']
1.0,21.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,3.0,12.0,61.14,['S']
2.0,18.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,21.0,45.89,['N']
2.0,20.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,6.0,57.29,['S']
2.0,27.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,1.0,5.0,73.96,['S']
1.0,25.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,4.0,27.0,52.04,['S']
1.0,20.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,16.0,64.76,['S']
2.0,23.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,23.0,69.6,['N']
1.0,20.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,10.0,60.35,['S']
2.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,27.0,65.88,['N']
2.0,21.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,2.0,10.0,57.75,['S']
1.0,20.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,3.0,24.0,66.07,['S']
2.0,29.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,3.0,24.0,79.21,['S']
2.0,21.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,27.0,65.9,['N']
1.0,20.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,5.0,23.0,59.6,['S']
1.0,118.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,['S']
1.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,62.96,['N']
1.0,23.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,2.0,12.0,44.12,['S']
1.0,20.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,15.0,58.17,['N']
1.0,22.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,15.0,62.07,['N']
1.0,18.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,11.0,64.75,['N']
1.0,19.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,4.0,18.0,68.91,['S']
2.0,27.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,16.0,78.0,['S']
2.0,37.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,16.0,49.0,['S']
2.0,25.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,2.0,16.0,69.67,['S']
2.0,22.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,68.73,['N']
1.0,27.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,5.0,28.0,54.81,['S']
1.0,26.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,16.0,62.27,['N']
2.0,23.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,4.0,15.0,70.41,['S']
1.0,24.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,7.0,17.0,62.98,['N']
1.0,28.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,7.0,22.0,68.76,['S']
1.0,20.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,16.0,46.83,['N']
1.0,118.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,1.0,3.0,0.0,['S']
1.0,20.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0,74.78,['N']
2.0,27.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,21.0,73.44,['S']
2.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,17.0,62.94,['N']
2.0,118.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,15.0,0.0,['N']
2.0,118.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,80.0,0.0,['N']
2.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,27.0,68.8,['N']
2.0,25.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,4.0,16.0,73.26,['S']
2.0,36.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,19.0,1.88,['N']
2.0,24.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,5.0,26.0,83.73,['S']
1.0,19.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,17.0,0.0,['N']
2.0,24.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,19.0,55.81,['N']
2.0,20.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,14.0,55.23,['N']
2.0,22.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,2.0,10.0,49.7,['S']
2.0,24.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,23.0,73.86,['N']
1.0,23.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,7.0,18.0,72.19,['S']
1.0,118.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,15.0,0.0,['S']
2.0,22.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,6.0,19.0,19.17,['S']
1.0,19.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,17.0,39.0,['N']
1.0,21.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,7.0,66.16,['N']
1.0,21.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,16.0,60.69,['N']
2.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,20.0,67.98,['N']
1.0,21.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,17.0,72.11,['N']
2.0,22.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,5.0,27.0,59.33,['S']
2.0,25.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,5.0,28.0,50.68,['S']
2.0,32.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,['S']
2.0,118.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,['N']
2.0,23.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,16.0,57.78,['N']
2.0,22.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,27.0,64.67,['N']
2.0,20.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,6.0,65.38,['N']
2.0,25.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,16.0,64.31,['S']
2.0,21.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,4.0,68.49,['N']
2.0,23.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,27.0,63.04,['N']
1.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,66.22,['N']
1.0,22.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,5.0,28.0,70.59,['S']
2.0,22.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,24.0,52.86,['N']
1.0,118.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,['N']
1.0,24.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,5.0,28.0,63.81,['S']
1.0,20.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,6.0,19.0,51.0,['S']
2.0,23.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,10.0,85.36,['S']
1.0,26.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,2.0,21.0,72.81,['S']
2.0,22.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,15.0,68.2,['N']
2.0,22.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,12.0,59.08,['S']
2.0,28.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,80.37,['S']
1.0,20.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,12.0,66.52,['N']
2.0,27.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,16.0,78.3,['S']
2.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,16.0,64.09,['N']
2.0,20.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,9.0,36.0,22.33,['N']
2.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,66.97,['N']
1.0,19.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,11.0,56.5,['N']
2.0,33.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,28.0,72.67,['N']
1.0,24.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,16.0,76.3,['N']
2.0,19.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,13.0,62.57,['S']
2.0,20.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,24.0,71.32,['N']
2.0,20.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,7.0,14.0,71.76,['S']
2.0,19.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,19.0,44.91,['S']
1.0,118.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,1.0,5.0,0.0,['S']
1.0,28.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,['N']
2.0,22.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,28.0,69.05,['N']
2.0,21.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,19.0,62.52,['S']
2.0,25.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,21.0,75.0,['N']
2.0,19.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,5.0,17.0,41.2,['S']
1.0,22.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,24.0,75.17,['S']
1.0,20.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,4.0,13.0,67.53,['S']
1.0,25.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,25.0,143.0,41.33,['S']
1.0,20.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,3.0,12.0,45.93,['S']
1.0,118.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,1.0,3.0,0.0,['S']
2.0,24.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,24.0,58.08,['N']
1.0,20.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,27.0,75.5,['N']
2.0,25.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,23.0,70.95,['N']
2.0,23.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,16.0,77.2,['N']
1.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,19.0,55.15,['N']
2.0,21.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,13.0,56.5,['N']
1.0,21.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,16.0,55.0,['N']
2.0,21.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,14.0,65.59,['N']
2.0,24.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,87.91,['S']
1.0,22.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,6.0,19.0,49.55,['S']
1.0,19.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,19.0,55.63,['S']
2.0,118.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,21.0,0.0,['N']
2.0,18.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,17.0,46.3,['N']
2.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,16.0,48.5,['N']
2.0,24.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,3.0,24.0,81.09,['S']
2.0,118.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,21.0,43.89,['N']
1.0,18.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,6.0,19.0,45.73,['S']
2.0,18.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,6.0,19.0,31.17,['S']
1.0,23.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,24.0,72.0,['N']
2.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,54.08,['N']
2.0,24.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,24.0,74.47,['N']
2.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,77.92,['N']
2.0,23.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,28.0,76.08,['N']
2.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,24.0,79.04,['N']
1.0,18.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,19.0,50.09,['N']
1.0,23.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,5.0,12.0,52.58,['S']
2.0,21.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,3.0,13.0,56.21,['S']
1.0,25.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,24.0,70.64,['N']
1.0,22.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,15.0,63.12,['N']
2.0,29.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,5.0,73.55,['N']
1.0,24.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,16.0,75.12,['N']
2.0,22.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,8.0,20.0,71.83,['S']
2.0,22.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,1.0,5.0,66.47,['S']
2.0,19.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,27.0,71.68,['N']
2.0,20.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,19.0,52.36,['S']
1.0,118.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,['N']
1.0,22.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,19.0,62.33,['N']
1.0,24.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,16.0,81.4,['S']
2.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,24.0,62.69,['N']
2.0,20.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,5.0,19.0,54.08,['S']
2.0,23.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,13.0,72.76,['N']
1.0,18.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,12.0,50.94,['N']
1.0,28.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,30.0,77.85,['N']
2.0,18.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,5.0,21.0,42.89,['S']
2.0,23.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,5.0,26.0,83.26,['S']
2.0,19.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,4.0,17.0,75.13,['S']
2.0,23.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,11.0,66.5,['N']
2.0,18.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,6.0,19.0,51.5,['S']
2.0,18.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,11.0,36.63,['S']
2.0,20.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,6.0,20.0,60.63,['N']
2.0,26.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,2.0,21.0,80.04,['S']
1.0,22.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,7.0,22.0,84.54,['S']
2.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0,64.55,['N']
1.0,20.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,5.0,23.0,78.0,['S']
1.0,118.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,1.0,3.0,0.0,['S']
1.0,27.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,16.0,76.56,['N']
2.0,29.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,83.83,['S']
2.0,20.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,1.0,4.0,62.17,['S']
2.0,20.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,9.0,58.27,['N']
2.0,18.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,19.0,49.78,['N']
1.0,27.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,1.0,5.0,77.42,['S']
1.0,21.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,14.0,65.52,['N']
2.0,26.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,16.0,71.21,['N']
2.0,23.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,25.0,71.89,['N']
1.0,19.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,16.0,60.88,['S']
2.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,12.0,53.45,['N']
2.0,21.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,6.0,59.76,['S']
1.0,19.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,57.09,['S']
1.0,21.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,1.0,4.0,56.67,['S']
2.0,23.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,16.0,75.5,['N']
1.0,23.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,16.0,79.15,['S']
1.0,20.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,23.0,62.75,['N']
1.0,118.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,['N']
1.0,27.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,86.24,['S']
2.0,24.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,24.0,75.15,['N']
2.0,20.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,6.0,19.0,61.0,['N']
1.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,24.0,74.9,['N']
2.0,31.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,6.0,26.0,37.78,['S']
1.0,18.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,6.0,19.0,54.78,['N']
1.0,22.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,7.0,18.0,68.47,['S']
2.0,21.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,14.0,69.74,['N']
2.0,22.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,6.0,19.0,62.47,['N']
2.0,118.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,16.0,73.5,['N']
1.0,24.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,2.0,10.0,50.27,['S']
2.0,24.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,24.0,67.69,['N']
2.0,118.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,['N']
2.0,21.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,28.0,86.71,['S']
2.0,21.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,4.0,27.0,75.54,['S']
2.0,23.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,4.0,69.52,['N']
2.0,25.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,21.0,79.8,['S']
2.0,118.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,['S']
2.0,19.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,3.0,12.0,43.92,['S']
1.0,21.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,29.0,70.81,['N']
2.0,19.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,13.0,46.5,['N']
1.0,26.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,6.0,7.0,43.75,['N']
2.0,22.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,5.0,26.0,89.2,['S']
2.0,21.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,4.0,12.0,60.21,['S']
2.0,24.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,15.0,54.71,['S']
2.0,25.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,76.67,['N']
1.0,24.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,28.0,49.54,['N']
1.0,28.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,16.0,71.46,['S']
2.0,24.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,21.0,78.65,['S']
1.0,118.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,['N']
1.0,22.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,17.0,62.08,['N']
1.0,19.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,6.0,19.0,41.67,['N']
2.0,118.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,['N']
1.0,118.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,15.0,0.0,['S']
1.0,18.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,21.0,46.75,['N']
2.0,25.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,24.0,71.69,['N']
2.0,18.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,5.0,21.0,49.67,['S']
2.0,24.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,16.0,77.8,['N']
2.0,21.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,9.0,53.8,['N']
2.0,24.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,16.0,77.17,['S']
2.0,18.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,19.0,44.82,['S']
2.0,37.0,2.0,1.0,4.0,0.0,6.0,0.0,0.0,3.0,29.0,27.09,['S']
2.0,19.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,9.0,55.73,['S']
2.0,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,16.0,78.83,['N']
1.0,23.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,10.0,83.18,['S']
1.0,23.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,3.0,24.0,80.17,['S']
2.0,19.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,27.0,74.11,['N']
2.0,25.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,21.0,73.85,['N']
2.0,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,80.64,['S']
2.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,19.0,66.72,['N']
2.0,22.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,13.0,68.16,['S']
2.0,21.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,7.0,16.0,71.13,['S']
2.0,19.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,5.0,27.0,77.26,['S']
1.0,50.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,['N']
2.0,21.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,6.0,56.08,['S']
1.0,20.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,4.0,51.93,['N']
1.0,25.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,27.0,59.5,['S']
2.0,21.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,14.0,61.48,['N']
2.0,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,['N']
1.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,19.0,48.0,['N']
1.0,118.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,['S']
2.0,22.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,7.0,18.0,71.88,['S']
1.0,19.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,15.0,56.54,['N']
2.0,20.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,9.0,20.0,60.88,['S']
1.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,17.0,41.5,['N']
2.0,22.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,5.0,23.0,71.72,['S']
1.0,24.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,3.0,24.0,71.29,['S']
1.0,21.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,5.0,23.0,64.07,['S']
2.0,24.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,16.0,77.7,['N']
2.0,21.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,2.0,19.0,67.63,['S']
1.0,23.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,23.0,71.12,['N']
1.0,23.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,5.0,26.0,87.0,['S']
2.0,31.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,['N']
2.0,24.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,20.0,70.95,['N']
2.0,28.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,16.0,72.92,['N']
1.0,18.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,2.0,5.0,31.0,['S']
1.0,118.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,['S']
2.0,34.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,75.92,['S']
1.0,17.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,6.0,19.0,52.27,['S']
2.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,23.0,84.05,['S']
1.0,20.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,5.0,21.0,28.38,['S']
2.0,20.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,7.0,20.0,62.84,['S']
1.0,18.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,19.0,9.17,['N']
1.0,44.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,7.0,85.2,['S']
2.0,26.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,16.0,76.88,['S']
1.0,24.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,28.0,67.51,['N']
2.0,24.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,24.0,72.2,['N']
1.0,21.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,3.0,29.0,71.28,['S']
2.0,118.0,1.0,0.0,4.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,['S']
1.0,20.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,3.0,10.0,48.92,['S']
2.0,25.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,10.0,16.19,['S']
1.0,24.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,21.0,80.54,['S']
1.0,22.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,7.0,55.71,['N']
